facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
A05h9ICwmHK,Kenya,Makueni County,Makueni Sub County,Kathonzweni Ward
A0cZf1CQMsC,Kenya,Kisii County,Bomachoge Chache Sub County,Bosoti/Sengera Ward
a0eafYP2Vbb,Kenya,Garissa County,Fafi Sub County,Dekaharia Ward
A0Ln8q092qB,Kenya,Kwale County,Lunga Lunga Sub County,Pongwe/Kikokeni Ward
a0Q2u85Mn3d,Kenya,Kiambu County,Juja Sub County,Murera Ward
a0qvQ3FrCD8,Kenya,Busia County,Teso North Sub County,Malaba Central Ward
a0uTz3lcQiu,Kenya,Kwale County,Lunga Lunga Sub County,Vanga Ward
a0X9UYnrB8O,Kenya,Nairobi County,Kamukunji Sub County,Airbase Ward
a0XwYzX3wfw,Kenya,Nairobi County,Westlands Sub County,Parklands/Highridge Ward
A14poiAO6xg,Kenya,Makueni County,Kaiti Sub County,Kilungu Ward
A14VKKcewbS,Kenya,Makueni County,Kaiti Sub County,Kilungu Ward
A19e0CHhTj3,Kenya,Muranga County,Kiharu Sub County,Township Ward
A1BCmizFgwx,Kenya,Busia County,Samia Sub County,Ageng'a Nanguba Ward
a1BP3LxCq16,Kenya,Turkana County,Turkana Central Sub County,Lodwar Township Ward
A1f76xYcu4K,Kenya,Nairobi County,Embakasi South Sub County,Pipeline Ward
a1gbVK7DfBr,Kenya,Kirinyaga County,Kirinyaga Central Sub County,Kerugoya Ward
A1howrctPXW,Kenya,Nairobi County,Embakasi West Sub County,Umoja I Ward
a1KIkjd2PRa,Kenya,Kisii County,Bomachoge Borabu Sub County,Bokimonge Ward
A1LHwsmDMUX,Kenya,Nairobi County,Kasarani Sub County,Njiru Ward
a1v6zcMrGeB,Kenya,Mombasa County,Likoni Sub County,Mtongwe Ward
A1YN6EvQffa,Kenya,Nairobi County,Kibra Sub County,Laini Saba Ward
a254gbnl6Vl,Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward
A2Dlx8YHLZo,Kenya,Kiambu County,Limuru Sub County,Ngecha Tigoni Ward
a2f7h6RuLRn,Kenya,Narok County,Narok East Sub County,Suswa Ward
A2FJEDRHsgv,Kenya,Makueni County,Makueni Sub County,Nzaui/Kilili/Kalamba Ward
A2KoM7Hca7w,Kenya,Kwale County,Lunga Lunga Sub County,Pongwe/Kikokeni Ward
a2KyWuJWoID,Kenya,Nairobi County,Starehe Sub County,Ngara Ward
a2LNlmcJ7IF,Kenya,Nakuru County,Rongai Sub County,Soin Ward
A2m3Fgwhf2v,Kenya,Nakuru County,Kuresoi South Sub County,Amalo Ward
A2Tn3rOsXk9,Kenya,Kilifi County,Kilifi South Sub County,Shimo La Tewa Ward
A2vpkzQnTO0,Kenya,Vihiga County,Emuhaya Sub County,West Bunyore Ward
a2Vz5UNMbef,Kenya,Kisumu County,Kisumu West Sub County,Central Kisumu Ward
a2YRxZ59mLY,Kenya,Baringo County,Mogotio Sub County,Emining Ward
A2YsYMYq9O2,Kenya,Marsabit County,Laisamis Sub County,Korr/Ngurunit Ward
a33FcK1tSQL,Kenya,Busia County,Matayos Sub County,Burumba Ward
A3G1KrOWpXz,Kenya,Kisumu County,Kadibo Sub County,Kobura Ward
A3gmB9pWNRk,Kenya,Turkana County,Turkana Central Sub County,Kerio Delta Ward
a3igFPyASM4,Kenya,Turkana County,Turkana West Sub County,Kakuma Ward
A3Iwp6BOLfT,Kenya,Machakos County,Yatta Sub County,Ndalani Ward
a3l7okaKZ2Z,Kenya,Nandi County,Emgwen Sub County,Kilibwoni Ward
A3LzhJhADJz,Kenya,Mombasa County,Kisauni Sub County,Shanzu Ward
A3nmHhgX3A2,Kenya,Muranga County,Gatanga Sub County,Mugumo-ini Ward
A3y3soMVTbM,Kenya,Nakuru County,Naivasha Sub County,Naivasha East Ward
a45aufCiL69,Kenya,Nandi County,Aldai Sub County,Terik Ward
a4A25atxYzk,Kenya,Kiambu County,Juja Sub County,Juja Ward
A4BoYxrXGIF,Kenya,Mandera County,Mandera South Sub County,Shimbir Fatuma Ward
A4jMayEW5Ak,Kenya,Busia County,Matayos Sub County,Mayenje Ward
a4MvJ3FPYEt,Kenya,Mombasa County,Changamwe Sub County,Chaani Ward
A4Qfmmfm70y,Kenya,Kericho County,Kipkelion East Sub County,Londiani Ward
a4s2wKfJc30,Kenya,Kilifi County,Kilifi North Sub County,Mnarani Ward
a4SCO3W1EXR,Kenya,Meru County,Tigania West Sub County,Nkomo Ward
a4SW0G5TPmr,Kenya,Meru County,Imenti North Sub County,Municipality Ward
a4TFhgCyJMj,Kenya,Baringo County,Baringo North Sub County,Kabartonjo Ward
A4ui7zQwYV9,Kenya,Siaya County,Alego Usonga Sub County,Usonga Ward
a4vFOaKx7G2,Kenya,Mandera County,Mandera West Sub County,Takaba Ward
a4vrGqBKwmf,Kenya,Kiambu County,Thika Town Sub County,Kamenu Ward
a4yvlZyDwxl,Kenya,Narok County,Transmara West Sub County,Shankoe Ward
a59fOftlgZc,Kenya,Kakamega County,Lurambi Sub County,Mahiakalo Ward
a5avf3A4yCB,Kenya,Nandi County,Tinderet Sub County,Kapsimwotwo Ward
A5C6O2ixKR3,Kenya,Meru County,Igembe Central Sub County,Igembe East Ward
a5DmTNf2T3S,Kenya,Laikipia County,Laikipia East Sub County,Ngobit Ward
a5EKx9Lv4mm,Kenya,Nakuru County,Nakuru East Sub County,Menengai Ward
a5ktzUwdtyP,Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward
a5LIsM37VVR,Kenya,Nairobi County,Kibra Sub County,Makina Ward
a5uGs0ftZij,Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward
a5yKZ8UVIet,Kenya,Mandera County,Mandera East Sub County,Khalalio Ward
A61AJGaCQRl,Kenya,West Pokot County,Pokot South Sub County,Lelan Ward
A62nQQVh178,Kenya,Kajiado County,Kajiado East Sub County,Kaputiei North Ward
a6Bk6oEXz8J,Kenya,Kiambu County,Gatundu North Sub County,Mang'u Ward
a6cEYX9VqmU,Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward
a6J5MPis0l8,Kenya,Kericho County,Sigowet/Soin Sub County,Soin Ward
A6jh4iF93RL,Kenya,Nyeri County,Nyeri Central Sub County,Gatitu/Muruguru Ward
a6KR1c7QXeL,Kenya,Mombasa County,Changamwe Sub County,Airport Ward
A6l1nYkwIrM,Kenya,Nakuru County,Naivasha Sub County,Viwandani Ward
a6uQNPKSaoz,Kenya,Kitui County,Kitui Rural Sub County,Kisasi Ward
a6WuJjzXmjA,Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward
A6Wxrg6tEcB,Kenya,Kiambu County,Thika Town Sub County,Hospital Ward
a6Xkm2Rpvnl,Kenya,Kajiado County,Kajiado North Sub County,Ongata Rongai Ward
a6ZP7RjG0JA,Kenya,Kisumu County,Kisumu East Sub County,Kolwa Central Ward
a70eeTvT6tG,Kenya,Nairobi County,Westlands Sub County,Parklands/Highridge Ward
a79kSa3GnYV,Kenya,Nairobi County,Starehe Sub County,Nairobi Central Ward
a7ACqZdJ0Jm,Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward
a7ATiDoHreK,Kenya,Kajiado County,Kajiado Central Sub County,Matapato South Ward
a7EICx2ib4B,Kenya,Nakuru County,Rongai Sub County,Menengai West Ward
A7ghxAwH8RS,Kenya,Muranga County,Kiharu Sub County,Township Ward
A7Hj0qFzWyW,Kenya,Nairobi County,Westlands Sub County,Parklands/Highridge Ward
a7Hyy9p81NU,Kenya,Mandera County,Mandera South Sub County,Elwak South Ward
A7oMr08DhJB,Kenya,Nairobi County,Starehe Sub County,Nairobi South Ward
A7Pli7Qp7pg,Kenya,Kajiado County,Kajiado North Sub County,Ongata Rongai Ward
a7VyVm3VNaa,Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward
a7wnPPpUHuA,Kenya,Machakos County,Kangundo Sub County,Kangundo West Ward
A8ASxY8pgCr,Kenya,Machakos County,Yatta Sub County,Katangi Ward
A8DLoB6ehoL,Kenya,West Pokot County,West Pokot Sub County,Mnagei Ward
A8I2Fmv866h,Kenya,Garissa County,Garissa Sub County,Iftin Ward
a8iWbDIOB88,Kenya,Kericho County,Kipkelion East Sub County,Tendeno/Sorget Ward
a8JkP5I09iQ,Kenya,Kwale County,Matuga Sub County,Tiwi Ward
A8kfuvitMXn,Kenya,Laikipia County,Laikipia East Sub County,Ngobit Ward
A8kfV0VrRzI,Kenya,Meru County,Buuri East Sub County,Kibirichia Ward
a8mpSJ4SrPE,Kenya,Narok County,Transmara East Sub County,Ololmasani Ward
A8QJMriHuJu,Kenya,Samburu County,Samburu Central Sub County,Maralal Ward
a8sU1OkbQd2,Kenya,Homa Bay County,Rangwe Sub County,Kochia Ward
A8ULkksYA2u,Kenya,Kitui County,Mwingi West Sub County,Migwani Ward
a8VZkaFM8tU,Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward
A8zcceBgw4H,Kenya,Meru County,Tigania Central Sub County,Kinguchwa Ward
A8Zk6hWZDE1,Kenya,Nairobi County,Dagoretti North Sub County,Kilimani Ward
A9aylqAXi0g,Kenya,Kwale County,Matuga Sub County,Mkongani Ward
a9aYq5ou8qh,Kenya,Tharaka Nithi County,Igambangombe Sub County,Mariani Ward
a9e39FDEjbh,Kenya,Kiambu County,Kiambu Town Sub County,Township Ward
A9eeOKWeXOe,Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward
A9EmK1ExZyT,Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward
A9FAQoB1Siq,Kenya,Makueni County,Kaiti Sub County,Ilima Ward
A9fv6FNhoFe,Kenya,Kericho County,Ainamoi Sub County,Kipchebor Ward
A9iv2PugXs8,Kenya,Nandi County,Chesumei Sub County,Chemundu/Kapng'etunyi Ward
a9krJZ0bHwi,Kenya,Kitui County,Kitui Central Sub County,Kyangwithya East Ward
a9OHUtkxjO8,Kenya,Kwale County,Msambweni Sub County,Ramisi Ward
A9qrbBjlkOI,Kenya,Nairobi County,Embakasi South Sub County,Kwa Njenga Ward
A9r9JtEup75,Kenya,Machakos County,Matungulu Sub County,Matungulu West Ward
a9WEw2PBc42,Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward
a9xTLztQg09,Kenya,Bungoma County,Kanduyi Sub County,Township Ward
A9YMCNH7v1q,Kenya,Kakamega County,Lurambi Sub County,Sheywe Ward
aA0u9LbIY9e,Kenya,Makueni County,Kibwezi West Sub County,Makindu Ward
Aa4MetEuYbi,Kenya,Kisumu County,Kisumu East Sub County,Kolwa East Ward
aA66k9wpWlD,Kenya,Baringo County,Baringo Central Sub County,Kabarnet Ward
AaBbbzG8b0S,Kenya,Makueni County,Kibwezi East Sub County,Ivingoni/Nzambani Ward
aABRCk8mJeG,Kenya,Taita Taveta County,Wundanyi Sub County,Wumingu/Kishushe Ward
aaChPifBNSh,Kenya,Nakuru County,Njoro Sub County,Mauche Ward
AAcpRWn9Yxn,Kenya,Nyandarua County,Kinangop Sub County,Nyakio Ward
AadLaV4ti7l,Kenya,Garissa County,Ijara Sub County,Masalani Ward
aAE52W6CjwW,Kenya,Nairobi County,Kibra Sub County,Lindi Ward
AaFGYcIWWcJ,Kenya,Kiambu County,Kiambu Town Sub County,Township Ward
AAfUrOCv3Ut,Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward
AagM6cS5ef7,Kenya,Meru County,Imenti Central Sub County,Abothuguchi Central Ward
AaJSjh8l4DS,Kenya,Nairobi County,Roysambu Sub County,Githurai Ward
aal9Efhvbjo,Kenya,Kilifi County,Kaloleni Sub County,Mariakani Ward
aalyTevMJxk,Kenya,Makueni County,Kibwezi West Sub County,Makindu Ward
aaMKpTlbclW,Kenya,Makueni County,Kaiti Sub County,Ukia Ward
aaO4OKDNQp2,Kenya,Bungoma County,Kanduyi Sub County,Marakaru/Tuuti Ward
aaTNLgbkQ2w,Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward
AawtXdUefwb,Kenya,Kericho County,Bureti Sub County,Litein Ward
aAXiSxOspp7,Kenya,Nairobi County,Embakasi West Sub County,Umoja I Ward
AaY7wFzO0xr,Kenya,Nandi County,Nandi Hills Sub County,Chepkunyuk Ward
AAzG08bSJFQ,Kenya,Tharaka Nithi County,Muthambi Sub County,Muthambi Ward
ab11bPaCfQe,Kenya,Nairobi County,Kamukunji Sub County,Eastleigh South Ward
aB6qhQoVW9x,Kenya,Wajir County,Wajir South Sub County,Lagboghoi South Ward
aB8dffITO0K,Kenya,Bomet County,Sotik Sub County,Ndanai/Abosi Ward
AB8QNzGga43,Kenya,Meru County,Imenti North Sub County,Nyaki East Ward
aB9JllbovUY,Kenya,Samburu County,Samburu Central Sub County,Suguta Marmar Ward
abaZxUBExdQ,Kenya,Nairobi County,Embakasi West Sub County,Umoja I Ward
aBdKbR8C1rG,Kenya,Busia County,Matayos Sub County,Burumba Ward
abF8XxFmPey,Kenya,Nairobi County,Langata Sub County,South C Ward
ABfLPSWjHic,Kenya,Machakos County,Matungulu Sub County,Matungulu West Ward
abfwRhjX9hR,Kenya,Garissa County,Hulugho Sub County,Sangailu Ward
aBI3nCopDjN,Kenya,Nyamira County,Borabu Sub County,Nyansiongo Ward
aBIOE9U9Fx6,Kenya,Laikipia County,Laikipia West Sub County,Salama Ward
aBKGosWSTSG,Kenya,Kericho County,Bureti Sub County,Litein Ward
aBR99DM7gqB,Kenya,Kericho County,Kipkelion West Sub County,Kamasian Ward
ABRXe5LMn3Z,Kenya,Machakos County,Athi River Sub County,Syokimau/Mulolongo Ward
AbSJUr5oge2,Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward
Abx1zrqutJ6,Kenya,Homa Bay County,Rachuonyo North  Sub County,Central Ward
ABXXiIVMgkV,Kenya,Kiambu County,Lari Sub County,Lari/Kirenga Ward
Ac0FOrsobG3,Kenya,Garissa County,Lagdera Sub County,Benane Ward
ac1dwe6CUUU,Kenya,Embu County,Mbeere North Sub County,Evurore Ward
aC3MNq0rGNc,Kenya,Nairobi County,Embakasi South Sub County,Pipeline Ward
ac6NvNvMN7H,Kenya,Meru County,Buuri East Sub County,Ruiru/Rwawera Ward
aC7qOKCtAVK,Kenya,Kitui County,Kitui South Sub County,Athi Ward
acAHfxFgxVa,Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward
ACfqreMoPQt,Kenya,Kiambu County,Gatundu North Sub County,Githobokoni Ward
acGLM7i6WYI,Kenya,Nairobi County,Embakasi South Sub County,Kwa Reuben Ward
AChGS0Afr72,Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward
ACI6a4LUYnA,Kenya,Nakuru County,Subukia Sub County,Waseges Ward
Acixe10gFWV,Kenya,Nairobi County,Dagoretti North Sub County,Kawangware Ward
AcjY7Ic6kUU,Kenya,Nyandarua County,Kinangop Sub County,North Kinangop Ward
ACkoQinXR25,Kenya,Nandi County,Aldai Sub County,Kemeloi-maraba Ward
AcLD4VUZ0TZ,Kenya,Kisumu County,Kisumu East Sub County,Kajulu Ward
acLQAQW4L18,Kenya,Nyamira County,Nyamira North Sub County,Bomwagamo Ward
AcnGBFq9vxQ,Kenya,Kirinyaga County,Kirinyaga West Sub County,Kariti Ward
aCOEeeYEcsO,Kenya,Migori County,Awendo Sub County,West Sakwa Ward
aCpAFffut2Y,Kenya,Migori County,Awendo Sub County,North Sakwa Ward
AcPOhwmLWwk,Kenya,Turkana County,Turkana West Sub County,Letea Ward
ACrafEqsVeS,Kenya,Siaya County,Ugenya Sub County,East Ugenya Ward
act0nzCGTZf,Kenya,Baringo County,Baringo North Sub County,Saimoi/Kipsaraman Ward
acwrBDe6sW2,Kenya,Mombasa County,Mvita Sub County,Mji Wa Kale/Makadara Ward
acxCwaHOfUQ,Kenya,Trans Nzoia County,Saboti Sub County,Kinyoro Ward
acXiQojYtmW,Kenya,Homa Bay County,Rachuonyo North  Sub County,Kibiri Ward
acXTP4OkUTk,Kenya,Kwale County,Msambweni Sub County,Gambato Bongwe Ward
Aczhb9pUscl,Kenya,Kilifi County,Kilifi South Sub County,Shimo La Tewa Ward
AdcXbOSp5DC,Kenya,Kericho County,Ainamoi Sub County,Kipchimchim Ward
ADDfnT62O7v,Kenya,Kirinyaga County,Kirinyaga West Sub County,Kiine Ward
AdF639rgUsP,Kenya,Kakamega County,Lurambi Sub County,Mahiakalo Ward
adGXbVr50NZ,Kenya,Taita Taveta County,Mwatate Sub County,Chawia Ward
aDI3buitqvZ,Kenya,Kiambu County,Ruiru Sub County,Biashara Ward
ADKlbcynMT8,Kenya,Nyamira County,Nyamira Sub County,Bonyamatuta Ward
adMafyStYAo,Kenya,Bungoma County,Cheptais Sub County,Chepyuk Ward
aDN9luMjP4c,Kenya,Trans Nzoia County,Cherangany Sub County,Motosiet Ward
adNHBMYg2bY,Kenya,Nyamira County,Manga Sub County,Manga Ward
adrt3yquw88,Kenya,Siaya County,Ugenya Sub County,East Ugenya Ward
aDWLYZT9bVS,Kenya,Makueni County,Mbooni Sub County,Kiteta-kisau Ward
AdyI2zQiWuO,Kenya,Muranga County,Gatanga Sub County,Kariara Ward
ae0HGFuQ2un,Kenya,Garissa County,Garissa Sub County,Galbet Ward
Ae24i77C2lF,Kenya,Nairobi County,Embakasi West Sub County,Kariobangi South Ward
aE3Rm59gudg,Kenya,Kisii County,South Mugirango Sub County,Moticho Ward
Ae6S28Os9Dd,Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward
Ae73VdvXFaH,Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward
AEBhsOwnRe1,Kenya,Nyandarua County,Ndaragwa Sub County,Central Ward
AECt2c42O7P,Kenya,Nakuru County,Kuresoi South Sub County,Amalo Ward
aEdFARk1Zsm,Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward
aehWJKyrJBo,Kenya,Nairobi County,Langata Sub County,Nairobi West Ward
aeKrwv19GI3,Kenya,Lamu County,Lamu East Sub County,Faza Ward
ael1wP6imKb,Kenya,Siaya County,Ugenya Sub County,North Ugenya Ward
AEMbTvt9mJT,Kenya,Nyamira County,Masaba North Sub County,Gesima Ward
AeMJdXQ7yOt,Kenya,Baringo County,Baringo Central Sub County,Kabarnet Ward
aEmlfZ4yM5n,Kenya,Bungoma County,Mt Elgon Sub County,Elgon Ward
aEn2IR3u2t6,Kenya,Busia County,Butula Sub County,Marachi North Ward
aepB6CBTAHW,Kenya,Marsabit County,Moyale Sub County,Obbu Ward
AePeUEfCOld,Kenya,Elgeyo Marakwet County,Marakwet West Sub County,Sengwer Ward
Aer4zY1Q0qR,Kenya,Mandera County,Mandera East Sub County,Township Ward
AEufHHpXHtm,Kenya,Homa Bay County,Rangwe Sub County,East Gem Ward
aEW1zGjWO1b,Kenya,Kitui County,Mwingi West Sub County,Migwani Ward
AeWwM10YYKt,Kenya,Meru County,Imenti Central Sub County,Abothuguchi West Ward
aEyBjqE1A2p,Kenya,Garissa County,Garissa Sub County,Iftin Ward
aeYCjkqqCSc,Kenya,Machakos County,Athi River Sub County,Syokimau/Mulolongo Ward
Af0XislowM2,Kenya,Trans Nzoia County,Endebess Sub County,Matumbei Ward
aF1MsiwlR2S,Kenya,Embu County,Mwea Sub County,Makima Ward
afb6oD7Ao2I,Kenya,Nakuru County,Naivasha Sub County,Olkaria Ward
AFeLhLTN6X8,Kenya,Machakos County,Masinga Sub County,Ekalakala Ward
aFhKBoYevbh,Kenya,Nairobi County,Ruaraka Sub County,Utalii Ward
Afmb7b09fGo,Kenya,Nairobi County,Embakasi East Sub County,Upper Savannah Ward
AFp9N2OywUt,Kenya,Kiambu County,Thika Town Sub County,Kamenu Ward
AFpEhveIEBZ,Kenya,Nairobi County,Kibra Sub County,Woodley/Kenyatta Golf Course Ward
AfqcougyHLN,Kenya,Meru County,Igembe South Sub County,Maua Ward
AfrbX0Uzbp7,Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward
AfrL9Cw3W2v,Kenya,Kisii County,South Mugirango Sub County,Bogetenga Ward
aFyIlYnEzcn,Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward
AG0rqaQ2yU2,Kenya,Taita Taveta County,Taveta Sub County,Bomani Ward
ag2noKmVjqw,Kenya,Nairobi County,Embakasi East Sub County,Upper Savannah Ward
aG4Or5mH4Jq,Kenya,Bomet County,Sotik Sub County,Chemagel Ward
ag64ujDJHs6,Kenya,Kisii County,Nyaribari Chache Sub County,Kisii Central Ward
Ag8dwECs9nv,Kenya,Laikipia County,Laikipia West Sub County,Igwamiti Ward
aG8kjnefgrV,Kenya,Mandera County,Mandera North Sub County,Rhamu Ward
agaXKi34V45,Kenya,Meru County,Imenti North Sub County,Municipality Ward
aGchzknTA0l,Kenya,Homa Bay County,Suba North Sub County,Rusinga Island Ward
AgePDK5hAQy,Kenya,Kitui County,Kitui Central Sub County,Township Ward
agGSrEHp8ZC,Kenya,Muranga County,Muranga South Sub County,Kimorori/Wempa Ward
agHPZpfgi8F,Kenya,Nakuru County,Rongai Sub County,Mosop Ward
agjrF0OY2he,Kenya,Nyeri County,Mukurweini Sub County,Gikondi Ward
agJvFwQ0hyB,Kenya,Elgeyo Marakwet County,Marakwet West Sub County,Kapsowar Ward
agLm1eX0GaZ,Kenya,Nairobi County,Kibra Sub County,Woodley/Kenyatta Golf Course Ward
agm4CQgIwuf,Kenya,Nakuru County,Molo Sub County,Elburgon Ward
ago4E17hXbm,Kenya,Kitui County,Mwingi West Sub County,Migwani Ward
agO9AbQPxH4,Kenya,Kakamega County,Butere Sub County,Marama North Ward
agoZZYNNVZG,Kenya,Baringo County,Baringo Central Sub County,Ewalel/Chapchap Ward
aGrAKl9Waxs,Kenya,Bomet County,Sotik Sub County,Kipsonoi Ward
AgSCDFA4OVy,Kenya,Nakuru County,Molo Sub County,Elburgon Ward
agsCo7Fh71o,Kenya,Turkana County,Kibish Sub County,Kibish Ward
AGTtB6xEwTI,Kenya,Kiambu County,Ruiru Sub County,Biashara Ward
AgVtyZYa2UR,Kenya,Kajiado County,Kajiado East Sub County,Kitengela Ward
AGWJshvfWTs,Kenya,Kakamega County,Navakholo Sub County,Shinoyi-shikomari-esumeiya Ward
AgXw85ObcL2,Kenya,Nairobi County,Embakasi East Sub County,Mihango Ward
AH0dFoeFPlz,Kenya,Kiambu County,Juja Sub County,Juja Ward
Ah0iLs1iGfj,Kenya,Nairobi County,Mathare Sub County,Huruma Ward
Ah7jwVVi3jk,Kenya,Kiambu County,Kikuyu Sub County,Karai Ward
ahagb4aiyNQ,Kenya,Wajir County,Wajir South Sub County,Benane Ward
aharaqd3SpW,Kenya,Nakuru County,Naivasha Sub County,Viwandani Ward
aHBS34gFU2u,Kenya,Kirinyaga County,Kirinyaga East Sub County,Karumandi Ward
AHh8omfi8st,Kenya,West Pokot County,Pokot Central Sub County,Wei Wei Ward
AHM06z0QKsS,Kenya,Nairobi County,Dagoretti South Sub County,Ngando Ward
ahodcMWmyTa,Kenya,Meru County,Imenti North Sub County,Municipality Ward
aHOOBJkP1BM,Kenya,Narok County,Narok West Sub County,Mara Ward
aHPOWlrPB0l,Kenya,Kilifi County,Kaloleni Sub County,Mariakani Ward
AHqF7TYLP0z,Kenya,Narok County,Narok West Sub County,Ilmotiook Ward
AhQKcC3rBVA,Kenya,Kiambu County,Kikuyu Sub County,Kikuyu Ward
ahQLeM8iLrf,Kenya,Trans Nzoia County,Kiminini Sub County,Kiminini Ward
AhuFQlj25k0,Kenya,Makueni County,Kibwezi West Sub County,Makindu Ward
AHuZhKBDb4j,Kenya,Marsabit County,Laisamis Sub County,Laisamis Ward
AhvhmCxCK4q,Kenya,Meru County,Igembe North Sub County,Ntunene Ward
AHVO3pGtUmT,Kenya,Kirinyaga County,Kirinyaga West Sub County,Kiine Ward
AHVXluh93vZ,Kenya,Homa Bay County,Homa Bay Town Sub County,Homa Bay Central Ward
ahwWoXl3aVp,Kenya,Kwale County,Lunga Lunga Sub County,Vanga Ward
aHZrEUYCasc,Kenya,Turkana County,Loima Sub County,Turkwel Ward
AI32SPyEcuS,Kenya,Nyeri County,Mathira East Sub County,Magutu Ward
aI4qy2w9teJ,Kenya,Makueni County,Kaiti Sub County,Ilima Ward
ai4uODq2DRM,Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward
aIAr0rDL7zm,Kenya,Machakos County,Matungulu Sub County,Tala Ward
Aib4dqBNwp9,Kenya,Kiambu County,Githurai Sub County,Mwiki Ward
aIbZJNZezMp,Kenya,Nairobi County,Embakasi East Sub County,Embakasi Ward
aIC4Fa0ZoFq,Kenya,Mombasa County,Mvita Sub County,Mji Wa Kale/Makadara Ward
aICPnPPQlSb,Kenya,Muranga County,Muranga South Sub County,Makuyu Ward
AID0nekLDn0,Kenya,Kisumu County,Nyando Sub County,Awasi/Onjiko Ward
aiD3lzUJBTy,Kenya,Mombasa County,Mvita Sub County,Tononoka Ward
aieKIZAJiJv,Kenya,Baringo County,Mogotio Sub County,Emining Ward
aiIjsZPg6qg,Kenya,Laikipia County,Laikipia East Sub County,Umande Ward
AIixfUTBNDE,Kenya,Kilifi County,Kaloleni Sub County,Mariakani Ward
AiKi0TUnNwn,Kenya,Mombasa County,Kisauni Sub County,Shanzu Ward
aiKibcXkbcd,Kenya,Kiambu County,Kabete Sub County,Muguga Ward
AiKk6kfxO0p,Kenya,Tana River County,Garsen Sub County,Garsen North Ward
aimjYESBTI3,Kenya,Kericho County,Kipkelion West Sub County,Chilchila Ward
AINkJB5cIIo,Kenya,Nairobi County,Westlands Sub County,Parklands/Highridge Ward
AIRnq0JNaC4,Kenya,Turkana County,Turkana South Sub County,Lokichar Ward
AiSakjQ7URE,Kenya,Bungoma County,Kanduyi Sub County,Township Ward
aIsprgX3K83,Kenya,Homa Bay County,Suba North Sub County,Kasgunga Ward
AitdgAZ8GD5,Kenya,Busia County,Nambale Sub County,Bukhayo East Ward
AitPHrZMyhT,Kenya,Homa Bay County,Rachuonyo South Sub County,West Kasipul Ward
AiUc49QpayV,Kenya,Nandi County,Aldai Sub County,Kaptumo/Kaboi Ward
AiuxebXTo9S,Kenya,Narok County,Narok Central Sub County,Narok Town Ward
aIXJJKVDrSE,Kenya,Wajir County,Wajir East Sub County,Khorof/Harar Ward
AIYatK2Im6m,Kenya,Nairobi County,Embakasi North Sub County,Dandora Area Iv Ward
aIz2Zn7DN8Z,Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward
AJ8cH7qnviI,Kenya,Kajiado County,Kajiado East Sub County,Kenyawa-poka Ward
Ajdqho9X6DF,Kenya,Nakuru County,Rongai Sub County,Mosop Ward
aJE8nUCnp3m,Kenya,Kericho County,Kipkelion West Sub County,Kunyak Ward
AjHltRYD1C7,Kenya,Kilifi County,Kilifi North Sub County,Sokoni Ward
AJmiiRNj2SP,Kenya,Kwale County,Matuga Sub County,Tsimba Golini Ward
ajSVagBWzKi,Kenya,Migori County,Kuria East Sub County,Ntimaru West Ward
ajt8L2X9gU7,Kenya,Kajiado County,Kajiado Central Sub County,Ildamat Ward
ajtz5lTaTlB,Kenya,Nandi County,Emgwen Sub County,Kilibwoni Ward
ajV4U9XRbBN,Kenya,Elgeyo Marakwet County,Marakwet East Sub County,Sambirir Ward
AjvVkkTjRFB,Kenya,Nandi County,Emgwen Sub County,Kapkangani Ward
AjWGGuEcxN6,Kenya,Kajiado County,Loitokitok Sub County,Kuku Ward
aJXu7uNOlEW,Kenya,Nyeri County,Nyeri Central Sub County,Gatitu/Muruguru Ward
ajXvRfmjYFy,Kenya,Trans Nzoia County,Saboti Sub County,Matisi Ward
aJY1AuC0oa4,Kenya,West Pokot County,Pokot South Sub County,Tapach Ward
AjYreEnv4HK,Kenya,Nyandarua County,Ndaragwa Sub County,Leshau/Pondo Ward
