id,report_type,config,last_updated,is_deleted
0c1bc793-47e9-444f-8b2e-ce4eb88dfaf3,slide_deck,"{""label"":""FASTR Full Summary Report- Sept 2025"",""logos"":[""FASTR_Primary_01_FullName (1).png"",""FASTR_White_FullName (1).png"",""GFF_Logo_Vertical_Recolor (white) (1).png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""dark_green"",""overlay"":""rivers"",""primaryBackgroundColor"":""#F7F7F7"",""primaryTextColor"":""#1E1E1E"",""baseBackgroundColor"":""#ffffff"",""baseTextColor"":""#1E1E1E""}",2025-10-03T15:44:48.425Z,f
474e9740-9c33-453c-9ee6-59078ce8b3d6,slide_deck,"{""label"":""FASTR Disruptions Short Report"",""logos"":[""FASTR_Primary_01_FullName (1).png"",""FASTR_White_FullName (1).png"",""GFF_Logo_Vertical_Recolor (white) (1).png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""dark_green"",""overlay"":""rivers""}",2025-10-23T12:18:35.403Z,f
