id,report_type,config,last_updated,is_deleted
3f779c2a-9cda-4618-b46b-69cf7e298341,slide_deck,"{""label"":""RAPPORT TEST/ PDS KOUNDARA"",""logos"":[""FASTR_Primary_01_FullName.png"",""guinea_logo.png"",""report_image1.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""world""}",2025-10-18T13:07:14.276Z,f
da950c1d-415d-4b32-ab71-7696ba649bde,slide_deck,"{""label"":""RAPPORT TEST DPS BOFFA"",""logos"":[""FASTR_Primary_01_FullName.png"",""guinea_logo.png"",""report_image1.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""world""}",2025-10-18T13:08:19.307Z,f
73bb48d1-5c5a-4637-8ee1-b45de1183b04,slide_deck,"{""label"":""INDICATEUR SRMANIA DPS FRIA"",""logos"":[""guinea_logo.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2025-10-18T13:08:29.985Z,f
1ad4e0b2-3200-4794-a932-9bd5c64fe2b7,slide_deck,"{""label"":""RAPPORT TEST FRIA"",""logos"":[""FASTR_Primary_01_FullName.png"",""guinea_logo.png"",""report_image1.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""world""}",2025-10-18T13:13:04.584Z,f
55cb8c0e-60fb-435e-9c71-5c1b813eeda8,slide_deck,"{""label"":""RAPPORT TEST Gaoual"",""logos"":[""FASTR_Primary_01_FullName.png"",""guinea_logo.png"",""report_image1.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""world""}",2025-10-18T13:16:30.973Z,f
05878b7b-dd44-4b1e-a4d0-9c164e2941c2,slide_deck,"{""label"":""BULLETIN MENSUELLE SNISS _NOVEMBRE 2025_DPS BOKE"",""logos"":[""guinea_logo.png"",""FASTR_Black_FullName.png"",""FASTR_Primary_01_FullName.png"",""FASTR_White_FullName.png"",""GFF_Logo_Vertical_Recolor (white).png"",""report_image1.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2025-12-12T11:34:55.805Z,f
2e7dfbae-508e-4de1-99b7-9c1eb84cdc83,slide_deck,"{""label"":""RAPPORT SUR LES SERVICES RENDUS AU DISTRICT SANITAIRES DE KOUNDARA"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""none""}",2025-10-19T00:25:52.661Z,t
8492c6aa-7da4-4a87-9db8-e29c2e23695a,slide_deck,"{""label"":""koundara"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""world""}",2025-10-23T14:37:57.306Z,f
fb496edc-34c6-49be-be66-b5e97232e15a,slide_deck,"{""label"":""BULLETIN MENSUEL OCTOBRE /2025/DPS/KOUNDARA"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""none""}",2025-10-23T15:02:56.562Z,f
1536aa10-7823-4f0d-b475-e3446d14d588,slide_deck,"{""label"":""RAPPORT IRS BOKE 2"",""logos"":[""FASTR_Primary_01_FullName.png"",""guinea_logo.png"",""report_image1.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""world""}",2025-10-28T12:39:52.885Z,f
d4a37e30-4631-4764-841a-eb4ae17ddbce,slide_deck,"{""label"":""RAPPORT SUR LES SERVICES RENDUS AU DISTRICT SANITAIRES DE KOUNDARA"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""none""}",2025-10-29T21:33:30.877Z,f
738b79cd-6d64-44a4-b39e-51b5ba3f486d,slide_deck,"{""label"":""RAPPORT SUR LES SERVICES RENDUS AU DISTRICT SANITAIRES DE KOUNDARA"",""logos"":[""guinea_logo.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""none""}",2025-10-29T21:37:10.334Z,f
f4e89135-cab4-4e18-bd11-8f40c1260f59,slide_deck,"{""label"":""RAPPORT TEST DPS BOKE"",""logos"":[""FASTR_Primary_01_FullName.png"",""guinea_logo.png"",""report_image1.png""],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""guinea_green"",""overlay"":""world""}",2025-12-12T09:03:52.474Z,f
