id,report_type,config,last_updated,is_deleted
93b66de1-c255-4f39-961a-fc807c19f15c,slide_deck,"{""label"":""HP.Com"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T13:02:49.257Z,f
f59dafd8-1e96-46ad-90cc-4040b8b8ee06,slide_deck,"{""label"":""Zambia Presentation_CNB"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T13:05:07.407Z,f
d7e64d89-02a1-4de3-99b5-369d2a73928d,slide_deck,"{""label"":""ATB"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T13:08:52.554Z,f
c72c8cbf-4bdd-4a88-adc7-84fdd8899f4e,slide_deck,"{""label"":""FAST example"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""blue"",""overlay"":""none""}",2026-01-28T13:13:58.319Z,f
b1ebd034-e33d-421c-9cec-042aad074e25,slide_deck,"{""label"":""ALS_Example report"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":""DRAFT"",""colorTheme"":""dark_green"",""overlay"":""rivers""}",2026-01-28T13:15:15.449Z,f
f1e1eb1f-7407-45c2-a853-d039cc8fc541,slide_deck,"{""label"":""CNB"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""world""}",2026-01-28T13:23:39.335Z,f
e4137aa4-3e48-46e2-9aa0-29a6cbd0cd67,slide_deck,"{""label"":""KK Report"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""ghana_green"",""overlay"":""none""}",2026-01-28T13:40:41.686Z,f
024b9fd4-1466-41e2-924c-b9577bba78e1,slide_deck,"{""label"":""MUCHY POLICY REPORT"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T12:41:25.332Z,f
592c74b3-fcef-4b3c-a739-d676893feaf7,slide_deck,"{""label"":""Kizzy_DQA Provinces"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T13:58:14.755Z,f
eeac6d47-eedc-4500-8538-63cb44254e3f,slide_deck,"{""label"":""MK"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T14:11:55.978Z,f
acc08751-5109-4035-a1fa-ee752ff1bf9c,slide_deck,"{""label"":""Henry Wed Afternoon Report"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T14:15:19.065Z,f
5c2252a2-6f48-45a4-9757-d444249ffd84,slide_deck,"{""label"":""Yolanda"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T13:28:16.582Z,f
e1e6e124-2b99-4133-8e5e-d8f2aadcc0ba,slide_deck,"{""label"":""demo report"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T14:25:25.406Z,f
6f12ff4a-6559-416f-8a54-e41f764f45b4,slide_deck,"{""label"":""Kakusa DQA Snap Shot"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":true,""watermarkText"":""Kakusa Kakusa"",""colorTheme"":""dark_green"",""overlay"":""waves""}",2026-01-28T13:42:47.315Z,f
e2a7ceb2-f86a-4d22-9ffe-d943ebd07791,slide_deck,"{""label"":""RHIS: DQA Review_All Provinces"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T14:37:25.189Z,f
41791f39-e897-4e00-b70f-cbf44a55884a,slide_deck,"{""label"":""Dr K"",""logos"":[],""logoSize"":300,""figureScale"":2,""footer"":"""",""showPageNumbers"":true,""headerSize"":1,""useWatermark"":false,""watermarkText"":"""",""colorTheme"":""white"",""overlay"":""none""}",2026-01-28T19:41:05.925Z,f
